Date,Country,Cases
02/07/2022,Indonesia,6.512
03/07/2022,Indonesia,5.858
04/07/2022,Indonesia,5.205
05/07/2022,Indonesia,9.354
06/07/2022,Indonesia,9.956
07/07/2022,Indonesia,10.457
08/07/2022,Indonesia,8.973
09/07/2022,Indonesia,9.818
10/07/2022,Indonesia,9.350
11/07/2022,Indonesia,6.102
12/07/2022,Indonesia,12.200
13/07/2022,Indonesia,13.873
14/07/2022,Indonesia,13.009
15/07/2022,Indonesia,12.091
16/07/2022,Indonesia,15.713
17/07/2022,Indonesia,12.849
18/07/2022,Indonesia,12.316
19/07/2022,Indonesia,18.457
20/07/2022,Indonesia,20.519
21/07/2022,Indonesia,19.637
22/07/2022,Indonesia,17.546
23/07/2022,Indonesia,17.942
24/07/2022,Indonesia,14.777
25/07/2022,Indonesia,14.693
26/07/2022,Indonesia,23.532
27/07/2022,Indonesia,23.368
28/07/2022,Indonesia,23.060
29/07/2022,Indonesia,21.165
30/07/2022,Indonesia,19.593
31/07/2022,Indonesia,15.263
01/08/2022,Indonesia,13.416
02/08/2022,Indonesia,21.151
03/08/2022,Indonesia,22.385
04/08/2022,Indonesia,23.691
05/08/2022,Indonesia,21.521
06/08/2022,Indonesia,19.800
07/08/2022,Indonesia,15.532
08/08/2022,Indonesia,16.062
09/08/2022,Indonesia,22.780
10/08/2022,Indonesia,21.510
11/08/2022,Indonesia,20.080
12/08/2022,Indonesia,22.109
13/08/2022,Indonesia,18.526
14/08/2022,Indonesia,16.123
15/08/2022,Indonesia,13.024
16/08/2022,Indonesia,21.303
17/08/2022,Indonesia,19.067
18/08/2022,Indonesia,14.661
19/08/2022,Indonesia,18.740
